tick,agent_id,is_alive,is_alpha,num_alpha,num_misfolded,alpha_ticks,rank
98,20000000,True,True,1782,1385,12,1
98,20000001,True,False,2817,1730,0,1
98,20000002,False,True,2198,2034,8,1
98,20000003,True,True,1486,1093,5,1
98,20000004,True,False,991,0,0,1
98,20000005,True,False,1497,1273,0,1
98,20000006,True,True,1725,1421,3,1
98,20000007,True,False,2478,1399,0,1
98,20000008,True,True,2188,1616,12,1
98,20000009,True,False,2545,1923,0,1
98,20000010,True,False,887,0,0,1
98,20000011,True,False,1550,1253,0,1
98,20000012,True,False,3284,2131,0,1
98,20000013,True,False,1326,855,0,1
98,20000014,True,True,2180,1683,11,1
98,20000015,True,True,1494,1287,14,1
98,20000016,True,False,2286,1793,0,1
98,20000017,True,False,3473,2105,0,1
98,20000018,True,False,2403,1663,0,1
98,20000019,True,True,2252,1381,2,1
99,20000000,True,True,1799,1438,13,1
99,20000001,True,False,2817,1730,0,1
99,20000002,False,True,2198,2034,8,1
99,20000003,True,True,1530,1112,6,1
99,20000004,True,False,991,0,0,1
99,20000005,True,False,1497,1273,0,1
99,20000006,True,True,1742,1503,4,1
99,20000007,True,False,2478,1399,0,1
99,20000008,True,True,2209,1404,13,1
99,20000009,True,False,2545,1923,0,1
99,20000010,True,False,887,0,0,1
99,20000011,True,False,1550,1253,0,1
99,20000012,True,False,3284,2131,0,1
99,20000013,True,False,1326,855,0,1
99,20000014,True,True,2223,1751,12,1
99,20000015,True,False,1538,1371,15,1
99,20000016,True,False,2286,1793,0,1
99,20000017,True,False,3473,2105,0,1
99,20000018,True,False,2403,1663,0,1
99,20000019,True,True,2274,1643,3,1
100,20000000,True,False,1816,1404,14,1
100,20000001,True,False,2817,1730,0,1
100,20000002,False,True,2198,2034,8,1
100,20000003,True,True,1575,1045,7,1
100,20000004,True,False,991,0,0,1
100,20000005,True,False,1497,1273,0,1
100,20000006,True,True,1759,1522,5,1
100,20000007,True,False,2478,1399,0,1
100,20000008,True,False,2275,1325,14,1
100,20000009,True,False,2545,1923,0,1
100,20000010,True,False,887,0,0,1
100,20000011,True,False,1550,1253,0,1
100,20000012,True,False,3284,2131,0,1
100,20000013,True,False,1326,855,0,1
100,20000014,True,True,2289,1780,13,1
100,20000015,True,False,1538,1371,0,1
100,20000016,True,False,2286,1793,0,1
100,20000017,True,False,3473,2105,0,1
100,20000018,True,False,2403,1663,0,1
100,20000019,True,True,2296,1771,4,1
101,20000000,True,True,1816,1404,0,1
101,20000001,True,False,2817,1730,0,1
101,20000002,False,True,2198,2034,8,1
101,20000003,True,True,1622,974,8,1
101,20000004,True,False,991,0,0,1
101,20000005,True,False,1497,1273,0,1
101,20000006,True,True,1776,1524,6,1
101,20000007,True,False,2478,1399,0,1
101,20000008,True,False,2275,1325,0,1
101,20000009,True,False,2545,1923,0,1
101,20000010,True,False,887,0,0,1
101,20000011,True,False,1550,1253,0,1
101,20000012,True,False,3284,2131,0,1
101,20000013,True,False,1326,855,0,1
101,20000014,True,True,2334,1757,14,1
101,20000015,True,False,1538,1371,0,1
101,20000016,True,False,2286,1793,0,1
101,20000017,True,False,3473,2105,0,1
101,20000018,True,False,2403,1663,0,1
101,20000019,True,True,2364,1742,5,1
102,20000000,True,True,1852,1287,1,1
102,20000001,True,False,2817,1730,0,1
102,20000002,False,True,2198,2034,8,1
102,20000003,True,True,1638,1207,9,1
102,20000004,True,False,991,0,0,1
102,20000005,True,False,1497,1273,0,1
102,20000006,True,True,1811,1451,7,1
102,20000007,True,False,2478,1399,0,1
102,20000008,True,False,2275,1325,0,1
102,20000009,True,False,2545,1923,0,1
102,20000010,True,False,887,0,0,1
102,20000011,True,False,1550,1253,0,1
102,20000012,True,False,3284,2131,0,1
102,20000013,True,False,1326,855,0,1
102,20000014,True,True,2357,1847,15,1
102,20000015,True,False,1538,1371,0,1
102,20000016,True,False,2286,1793,0,1
102,20000017,True,False,3473,2105,0,1
102,20000018,True,False,2403,1663,0,1
102,20000019,True,True,2387,1849,6,1
103,20000000,True,True,1870,1437,2,1
103,20000001,True,False,2817,1730,0,1
103,20000002,False,True,2198,2034,8,1
103,20000003,True,True,1670,1342,10,1
103,20000004,True,False,991,0,0,1
103,20000005,True,False,1497,1273,0,1
103,20000006,True,True,1829,1270,8,1
103,20000007,True,False,2478,1399,0,1
103,20000008,True,False,2275,1325,0,1
103,20000009,True,False,2545,1923,0,1
103,20000010,True,False,887,0,0,1
103,20000011,True,False,1550,1253,0,1
103,20000012,True,False,3284,2131,0,1
103,20000013,True,False,1326,855,0,1
103,20000014,True,True,2404,1626,16,1
103,20000015,True,False,1538,1371,0,1
103,20000016,True,False,2286,1793,0,1
103,20000017,True,False,3473,2105,0,1
103,20000018,True,False,2403,1663,0,1
103,20000019,True,True,2410,2015,7,1
104,20000000,True,True,1907,1228,3,1
104,20000001,True,False,2817,1730,0,1
104,20000002,False,True,2198,2034,8,1
104,20000003,True,True,1703,1278,11,1
104,20000004,True,False,991,0,0,1
104,20000005,True,False,1497,1273,0,1
104,20000006,True,True,1865,1207,9,1
104,20000007,True,False,2478,1399,0,1
104,20000008,True,False,2275,1325,0,1
104,20000009,True,False,2545,1923,0,1
104,20000010,True,False,887,0,0,1
104,20000011,True,False,1550,1253,0,1
104,20000012,True,False,3284,2131,0,1
104,20000013,True,False,1326,855,0,1
104,20000014,True,True,2476,1630,17,1
104,20000015,True,False,1538,1371,0,1
104,20000016,True,False,2286,1793,0,1
104,20000017,True,False,3473,2105,0,1
104,20000018,True,False,2403,1663,0,1
104,20000019,True,True,2434,1808,8,1
105,20000000,True,True,1926,1323,4,1
105,20000001,True,False,2817,1730,0,1
105,20000002,False,True,2198,2034,8,1
105,20000003,True,True,1754,1098,12,1
105,20000004,True,False,991,0,0,1
105,20000005,True,False,1497,1273,0,1
105,20000006,True,True,1920,1463,10,1
105,20000007,True,False,2478,1399,0,1
105,20000008,True,False,2275,1325,0,1
105,20000009,True,False,2545,1923,0,1
105,20000010,True,False,887,0,0,1
105,20000011,True,False,1550,1253,0,1
105,20000012,True,False,3284,2131,0,1
105,20000013,True,False,1326,855,0,1
105,20000014,True,True,2550,1631,18,1
105,20000015,True,False,1538,1371,0,1
105,20000016,True,False,2286,1793,0,1
105,20000017,True,False,3473,2105,0,1
105,20000018,True,False,2403,1663,0,1
105,20000019,True,True,2507,1581,9,1
106,20000000,True,True,1964,1535,5,1
106,20000001,True,False,2817,1730,0,1
106,20000002,False,True,2198,2034,8,1
106,20000003,True,True,1806,1265,13,1
106,20000004,True,False,991,0,0,1
106,20000005,True,False,1497,1273,0,1
106,20000006,True,True,1958,1646,11,1
106,20000007,True,False,2478,1399,0,1
106,20000008,True,False,2275,1325,0,1
106,20000009,True,False,2545,1923,0,1
106,20000010,True,False,887,0,0,1
106,20000011,True,False,1550,1253,0,1
106,20000012,True,False,3284,2131,0,1
106,20000013,True,False,1326,855,0,1
106,20000014,True,False,2626,1969,19,1
106,20000015,True,True,1538,1371,0,1
106,20000016,True,False,2286,1793,0,1
106,20000017,True,False,3473,2105,0,1
106,20000018,True,True,2403,1663,0,1
106,20000019,True,True,2557,1681,10,1
107,20000000,True,True,1983,1620,6,1
107,20000001,True,False,2817,1730,0,1
107,20000002,False,True,2198,2034,8,1
107,20000003,True,False,1824,1469,14,1
107,20000004,True,False,991,0,0,1
107,20000005,True,False,1497,1273,0,1
107,20000006,True,True,1977,1409,12,1
107,20000007,True,False,2478,1399,0,1
107,20000008,True,False,2275,1325,0,1
107,20000009,True,False,2545,1923,0,1
107,20000010,True,False,887,0,0,1
107,20000011,True,False,1550,1253,0,1
107,20000012,True,False,3284,2131,0,1
107,20000013,True,False,1326,855,0,1
107,20000014,True,False,2626,1969,0,1
107,20000015,True,True,1553,1307,1,1
107,20000016,True,False,2286,1793,0,1
107,20000017,True,False,3473,2105,0,1
107,20000018,True,True,2475,1571,1,1
107,20000019,True,True,2608,1879,11,1
108,20000000,True,True,2042,1386,7,1
108,20000001,True,False,2817,1730,0,1
108,20000002,False,True,2198,2034,8,1
108,20000003,True,False,1824,1469,0,1
108,20000004,True,False,991,0,0,1
108,20000005,True,False,1497,1273,0,1
108,20000006,True,True,2016,1589,13,1
108,20000007,True,False,2478,1399,0,1
108,20000008,True,False,2275,1325,0,1
108,20000009,True,False,2545,1923,0,1
108,20000010,True,False,887,0,0,1
108,20000011,True,False,1550,1253,0,1
108,20000012,True,False,3284,2131,0,1
108,20000013,True,False,1326,855,0,1
108,20000014,True,False,2626,1969,0,1
108,20000015,True,True,1584,1336,2,1
108,20000016,True,False,2286,1793,0,1
108,20000017,True,False,3473,2105,0,1
108,20000018,True,True,2549,1515,2,1
108,20000019,True,True,2686,2098,12,1
109,20000000,True,True,2103,1612,8,1
109,20000001,True,False,2817,1730,0,1
109,20000002,False,True,2198,2034,8,1
109,20000003,True,False,1824,1469,0,1
109,20000004,True,False,991,0,0,1
109,20000005,True,False,1497,1273,0,1
109,20000006,True,True,2076,1363,14,1
109,20000007,True,False,2478,1399,0,1
109,20000008,True,False,2275,1325,0,1
109,20000009,True,False,2545,1923,0,1
109,20000010,True,False,887,0,0,1
109,20000011,True,False,1550,1253,0,1
109,20000012,True,False,3284,2131,0,1
109,20000013,True,False,1326,855,0,1
109,20000014,True,True,2626,1969,0,1
109,20000015,True,True,1631,1159,3,1
109,20000016,True,False,2286,1793,0,1
109,20000017,True,False,3473,2105,0,1
109,20000018,True,True,2574,1460,3,1
109,20000019,True,True,2712,1907,13,1
110,20000000,True,True,2166,1580,9,1
110,20000001,True,False,2817,1730,0,1
110,20000002,False,True,2198,2034,8,1
110,20000003,True,True,1824,1469,0,1
110,20000004,True,False,991,0,0,1
110,20000005,True,False,1497,1273,0,1
110,20000006,True,True,2117,1236,15,1
110,20000007,True,False,2478,1399,0,1
110,20000008,True,False,2275,1325,0,1
110,20000009,True,False,2545,1923,0,1
110,20000010,True,False,887,0,0,1
110,20000011,True,False,1550,1253,0,1
110,20000012,True,False,3284,2131,0,1
110,20000013,True,False,1326,855,0,1
110,20000014,True,True,2652,1939,1,1
110,20000015,True,True,1663,1215,4,1
110,20000016,True,False,2286,1793,0,1
110,20000017,True,False,3473,2105,0,1
110,20000018,True,True,2599,1430,4,1
110,20000019,True,False,2793,2064,14,1
111,20000000,True,True,2209,1518,10,1
111,20000001,True,False,2817,1730,0,1
111,20000002,False,True,2198,2034,8,1
111,20000003,True,True,1878,1439,1,1
111,20000004,True,False,991,0,0,1
111,20000005,True,False,1497,1273,0,1
111,20000006,True,False,2138,1334,16,1
111,20000007,True,False,2478,1399,0,1
111,20000008,True,False,2275,1325,0,1
111,20000009,True,False,2545,1923,0,1
111,20000010,True,False,887,0,0,1
111,20000011,True,False,1550,1253,0,1
111,20000012,True,False,3284,2131,0,1
111,20000013,True,False,1326,855,0,1
111,20000014,True,True,2678,2205,2,1
111,20000015,True,True,1679,1155,5,1
111,20000016,True,False,2286,1793,0,1
111,20000017,True,False,3473,2105,0,1
111,20000018,True,True,2624,1865,5,1
111,20000019,True,False,2793,2064,0,1
112,20000000,True,True,2231,1671,11,1
112,20000001,True,False,2817,1730,0,1
112,20000002,False,True,2198,2034,8,1
112,20000003,True,True,1934,1331,2,1
112,20000004,True,False,991,0,0,1
112,20000005,True,False,1497,1273,0,1
112,20000006,True,False,2138,1334,0,1
112,20000007,True,False,2478,1399,0,1
112,20000008,True,False,2275,1325,0,1
112,20000009,True,False,2545,1923,0,1
112,20000010,True,False,887,0,0,1
112,20000011,True,False,1550,1253,0,1
112,20000012,True,False,3284,2131,0,1
112,20000013,True,False,1326,855,0,1
112,20000014,True,True,2704,2308,3,1
112,20000015,True,True,1695,1039,6,1
112,20000016,True,False,2286,1793,0,1
112,20000017,True,False,3473,2105,0,1
112,20000018,True,True,2650,1969,6,1
112,20000019,True,False,2793,2064,0,1
113,20000000,True,True,2297,1607,12,1
113,20000001,True,False,2817,1730,0,1
113,20000002,False,True,2198,2034,8,1
113,20000003,True,True,1992,1345,3,1
113,20000004,True,False,991,0,0,1
113,20000005,True,False,1497,1273,0,1
113,20000006,True,False,2138,1334,0,1
113,20000007,True,False,2478,1399,0,1
113,20000008,True,False,2275,1325,0,1
113,20000009,True,False,2545,1923,0,1
113,20000010,True,False,887,0,0,1
113,20000011,True,False,1550,1253,0,1
113,20000012,True,False,3284,2131,0,1
113,20000013,True,False,1326,855,0,1
113,20000014,True,True,2731,2366,4,1
113,20000015,True,True,1745,1081,7,1
113,20000016,True,False,2286,1793,0,1
113,20000017,True,False,3473,2105,0,1
113,20000018,True,True,2676,1862,7,1
113,20000019,True,False,2793,2064,0,1
114,20000000,True,True,2319,1621,13,1
114,20000001,True,False,2817,1730,0,1
114,20000002,False,True,2198,2034,8,1
114,20000003,True,True,2051,1520,4,1
114,20000004,True,False,991,0,0,1
114,20000005,True,False,1497,1273,0,1
114,20000006,True,False,2138,1334,0,1
114,20000007,True,False,2478,1399,0,1
114,20000008,True,False,2275,1325,0,1
114,20000009,True,False,2545,1923,0,1
114,20000010,True,False,887,0,0,1
114,20000011,True,False,1550,1253,0,1
114,20000012,True,False,3284,2131,0,1
114,20000013,True,False,1326,855,0,1
114,20000014,True,True,2785,1938,5,1
114,20000015,True,True,1779,1212,8,1
114,20000016,True,False,2286,1793,0,1
114,20000017,True,False,3473,2105,0,1
114,20000018,True,True,2702,1905,8,1
114,20000019,True,False,2793,2064,0,1
115,20000000,True,True,2342,1536,14,1
115,20000001,True,False,2817,1730,0,1
115,20000002,False,True,2198,2034,8,1
115,20000003,True,True,2092,1553,5,1
115,20000004,True,False,991,0,0,1
115,20000005,True,False,1497,1273,0,1
115,20000006,True,False,2138,1334,0,1
115,20000007,True,False,2478,1399,0,1
115,20000008,True,False,2275,1325,0,1
115,20000009,True,False,2545,1923,0,1
115,20000010,True,False,887,0,0,1
115,20000011,True,False,1550,1253,0,1
115,20000012,True,False,3284,2131,0,1
115,20000013,True,False,1326,855,0,1
115,20000014,True,True,2812,2162,6,1
115,20000015,True,True,1796,1224,9,1
115,20000016,True,False,2286,1793,0,1
115,20000017,True,False,3473,2105,0,1
115,20000018,True,True,2783,2013,9,1
115,20000019,True,False,2793,2064,0,1
116,20000000,True,True,2412,1749,15,1
116,20000001,True,False,2817,1730,0,1
116,20000002,False,True,2198,2034,8,1
116,20000003,True,True,2133,1388,6,1
116,20000004,True,False,991,0,0,1
116,20000005,True,False,1497,1273,0,1
116,20000006,True,False,2138,1334,0,1
116,20000007,True,False,2478,1399,0,1
116,20000008,True,False,2275,1325,0,1
116,20000009,True,False,2545,1923,0,1
116,20000010,True,False,887,0,0,1
116,20000011,True,False,1550,1253,0,1
116,20000012,True,False,3284,2131,0,1
116,20000013,True,False,1326,855,0,1
116,20000014,True,True,2840,2244,7,1
116,20000015,True,True,1813,1294,10,1
116,20000016,True,False,2286,1793,0,1
116,20000017,True,False,3473,2105,0,1
116,20000018,True,True,2810,2254,10,1
116,20000019,True,False,2793,2064,0,1
117,20000000,True,False,2484,1791,16,1
117,20000001,True,False,2817,1730,0,1
117,20000002,False,True,2198,2034,8,1
117,20000003,True,True,2154,1585,7,1
117,20000004,True,False,991,0,0,1
117,20000005,True,False,1497,1273,0,1
117,20000006,True,False,2138,1334,0,1
117,20000007,True,False,2478,1399,0,1
117,20000008,True,False,2275,1325,0,1
117,20000009,True,False,2545,1923,0,1
117,20000010,True,False,887,0,0,1
117,20000011,True,False,1550,1253,0,1
117,20000012,True,False,3284,2131,0,1
117,20000013,True,False,1326,855,0,1
117,20000014,True,True,2896,2392,8,1
117,20000015,True,True,1831,1413,11,1
117,20000016,True,False,2286,1793,0,1
117,20000017,True,False,3473,2105,0,1
117,20000018,True,True,2866,1894,11,1
117,20000019,True,False,2793,2064,0,1
118,20000000,True,False,2484,1791,0,1
118,20000001,True,False,2817,1730,0,1
118,20000002,False,True,2198,2034,8,1
118,20000003,True,True,2175,1600,8,1
118,20000004,True,False,991,0,0,1
118,20000005,True,False,1497,1273,0,1
118,20000006,True,False,2138,1334,0,1
118,20000007,True,False,2478,1399,0,1
118,20000008,True,False,2275,1325,0,1
118,20000009,True,False,2545,1923,0,1
118,20000010,True,False,887,0,0,1
118,20000011,True,False,1550,1253,0,1
118,20000012,True,False,3284,2131,0,1
118,20000013,True,False,1326,855,0,1
118,20000014,True,True,2953,2480,9,1
118,20000015,True,True,1867,1264,12,1
118,20000016,True,False,2286,1793,0,1
118,20000017,True,False,3473,2105,0,1
118,20000018,True,True,2923,1842,12,1
118,20000019,True,False,2793,2064,0,1
119,20000000,True,True,2484,1791,0,1
119,20000001,True,False,2817,1730,0,1
119,20000002,False,True,2198,2034,8,1
119,20000003,True,True,2196,1772,9,1
119,20000004,True,False,991,0,0,1
119,20000005,True,False,1497,1273,0,1
119,20000006,True,False,2138,1334,0,1
119,20000007,True,False,2478,1399,0,1
119,20000008,True,False,2275,1325,0,1
119,20000009,True,False,2545,1923,0,1
119,20000010,True,False,887,0,0,1
119,20000011,True,False,1550,1253,0,1
119,20000012,True,False,3284,2131,0,1
119,20000013,True,False,1326,855,0,1
119,20000014,True,True,3041,2436,10,1
119,20000015,True,True,1904,1347,13,1
119,20000016,True,False,2286,1793,0,1
119,20000017,True,False,3473,2105,0,1
119,20000018,True,True,2952,2074,13,1
119,20000019,True,True,2793,2064,0,1
120,20000000,True,True,2508,1871,1,1
120,20000001,True,False,2817,1730,0,1
120,20000002,False,True,2198,2034,8,1
120,20000003,True,True,2217,1465,10,1
120,20000004,True,False,991,0,0,1
120,20000005,True,False,1497,1273,0,1
120,20000006,True,False,2138,1334,0,1
120,20000007,True,False,2478,1399,0,1
120,20000008,True,False,2275,1325,0,1
120,20000009,True,False,2545,1923,0,1
120,20000010,True,False,887,0,0,1
120,20000011,True,False,1550,1253,0,1
120,20000012,True,False,3284,2131,0,1
120,20000013,True,False,1326,855,0,1
120,20000014,True,True,3071,2451,11,1
120,20000015,True,True,1961,1480,14,1
120,20000016,True,False,2286,1793,0,1
120,20000017,True,False,3473,2105,0,1
120,20000018,True,True,3040,2286,14,1
120,20000019,True,True,2820,1840,1,1
121,20000000,True,True,2533,1661,2,1
121,20000001,True,False,2817,1730,0,1
121,20000002,False,True,2198,2034,8,1
121,20000003,True,True,2239,1696,11,1
121,20000004,True,False,991,0,0,1
121,20000005,True,False,1497,1273,0,1
121,20000006,True,False,2138,1334,0,1
121,20000007,True,False,2478,1399,0,1
121,20000008,True,False,2275,1325,0,1
121,20000009,True,False,2545,1923,0,1
121,20000010,True,False,887,0,0,1
121,20000011,True,False,1550,1253,0,1
121,20000012,True,False,3284,2131,0,1
121,20000013,True,False,1326,855,0,1
121,20000014,True,True,3132,2146,12,1
121,20000015,True,False,2000,1338,15,1
121,20000016,True,False,2286,1793,0,1
121,20000017,True,False,3473,2105,0,1
121,20000018,True,False,3100,2484,15,1
121,20000019,True,True,2876,1916,2,1
122,20000000,True,True,2558,1749,3,1
122,20000001,True,False,2817,1730,0,1
122,20000002,False,True,2198,2034,8,1
122,20000003,True,True,2306,1633,12,1
122,20000004,True,False,991,0,0,1
122,20000005,True,False,1497,1273,0,1
122,20000006,True,False,2138,1334,0,1
122,20000007,True,False,2478,1399,0,1
122,20000008,True,False,2275,1325,0,1
122,20000009,True,False,2545,1923,0,1
122,20000010,True,False,887,0,0,1
122,20000011,True,False,1550,1253,0,1
122,20000012,True,False,3284,2131,0,1
122,20000013,True,False,1326,855,0,1
122,20000014,True,True,3194,2519,13,1
122,20000015,True,False,2000,1338,0,1
122,20000016,True,False,2286,1793,0,1
122,20000017,True,False,3473,2105,0,1
122,20000018,True,False,3100,2484,0,1
122,20000019,True,True,2962,1758,3,1
123,20000000,True,True,2634,1906,4,1
123,20000001,True,False,2817,1730,0,1
123,20000002,False,True,2198,2034,8,1
123,20000003,True,True,2329,1545,13,1
123,20000004,True,False,991,0,0,1
123,20000005,True,False,1497,1273,0,1
123,20000006,True,False,2138,1334,0,1
123,20000007,True,False,2478,1399,0,1
123,20000008,True,False,2275,1325,0,1
123,20000009,True,False,2545,1923,0,1
123,20000010,True,False,887,0,0,1
123,20000011,True,False,1550,1253,0,1
123,20000012,True,False,3284,2131,0,1
123,20000013,True,False,1326,855,0,1
123,20000014,True,True,3225,2739,14,1
123,20000015,True,False,2000,1338,0,1
123,20000016,True,False,2286,1793,0,1
123,20000017,True,False,3473,2105,0,1
123,20000018,True,False,3100,2484,0,1
123,20000019,True,True,3021,2115,4,1
124,20000000,True,True,2713,1704,5,1
124,20000001,True,False,2817,1730,0,1
124,20000002,False,True,2198,2034,8,1
124,20000003,True,True,2352,1641,14,1
124,20000004,True,False,991,0,0,1
124,20000005,True,False,1497,1273,0,1
124,20000006,True,False,2138,1334,0,1
124,20000007,True,False,2478,1399,0,1
124,20000008,True,True,2275,1325,0,1
124,20000009,True,False,2545,1923,0,1
124,20000010,True,False,887,0,0,1
124,20000011,True,False,1550,1253,0,1
124,20000012,True,False,3284,2131,0,1
124,20000013,True,False,1326,855,0,1
124,20000014,True,True,3321,2664,15,1
124,20000015,True,False,2000,1338,0,1
124,20000016,True,False,2286,1793,0,1
124,20000017,True,False,3473,2105,0,1
124,20000018,True,False,3100,2484,0,1
124,20000019,True,True,3111,2210,5,1
125,20000000,True,True,2740,2046,6,1
125,20000001,True,False,2817,1730,0,1
125,20000002,False,True,2198,2034,8,1
125,20000003,True,True,2375,1734,15,1
125,20000004,True,False,991,0,0,1
125,20000005,True,False,1497,1273,0,1
125,20000006,True,False,2138,1334,0,1
125,20000007,True,False,2478,1399,0,1
125,20000008,True,True,2320,1532,1,1
125,20000009,True,False,2545,1923,0,1
125,20000010,True,False,887,0,0,1
125,20000011,True,True,1550,1253,0,1
125,20000012,True,False,3284,2131,0,1
125,20000013,True,False,1326,855,0,1
125,20000014,True,False,3354,2417,16,1
125,20000015,True,False,2000,1338,0,1
125,20000016,True,False,2286,1793,0,1
125,20000017,True,False,3473,2105,0,1
125,20000018,True,False,3100,2484,0,1
125,20000019,True,True,3173,2068,6,1
126,20000000,True,True,2822,1919,7,1
126,20000001,True,False,2817,1730,0,1
126,20000002,False,True,2198,2034,8,1
126,20000003,True,True,2422,1619,16,1
126,20000004,True,False,991,0,0,1
126,20000005,True,False,1497,1273,0,1
126,20000006,True,False,2138,1334,0,1
126,20000007,True,False,2478,1399,0,1
126,20000008,True,True,2366,1523,2,1
126,20000009,True,False,2545,1923,0,1
126,20000010,True,False,887,0,0,1
126,20000011,True,True,1596,1277,1,1
126,20000012,True,False,3284,2131,0,1
126,20000013,True,False,1326,855,0,1
126,20000014,True,False,3354,2417,0,1
126,20000015,True,False,2000,1338,0,1
126,20000016,True,False,2286,1793,0,1
126,20000017,True,False,3473,2105,0,1
126,20000018,True,False,3100,2484,0,1
126,20000019,True,True,3236,2044,7,1
127,20000000,True,True,2850,1780,8,1
127,20000001,True,False,2817,1730,0,1
127,20000002,False,True,2198,2034,8,1
127,20000003,True,True,2446,1514,17,1
127,20000004,True,False,991,0,0,1
127,20000005,True,False,1497,1273,0,1
127,20000006,True,False,2138,1334,0,1
127,20000007,True,False,2478,1399,0,1
127,20000008,True,True,2413,1609,3,1
127,20000009,True,False,2545,1923,0,1
127,20000010,True,False,887,0,0,1
127,20000011,True,True,1643,1240,2,1
127,20000012,True,False,3284,2131,0,1
127,20000013,True,False,1326,855,0,1
127,20000014,True,False,3354,2417,0,1
127,20000015,True,False,2000,1338,0,1
127,20000016,True,False,2286,1793,0,1
127,20000017,True,False,3473,2105,0,1
127,20000018,True,False,3100,2484,0,1
127,20000019,True,True,3333,1922,8,1
128,20000000,True,True,2878,1679,9,1
128,20000001,True,False,2817,1730,0,1
128,20000002,False,True,2198,2034,8,1
128,20000003,True,False,2494,1486,18,1
128,20000004,True,False,991,0,0,1
128,20000005,True,False,1497,1273,0,1
128,20000006,True,False,2138,1334,0,1
128,20000007,True,False,2478,1399,0,1
128,20000008,True,True,2461,1855,4,1
128,20000009,True,False,2545,1923,0,1
128,20000010,True,False,887,0,0,1
128,20000011,True,True,1659,1134,3,1
128,20000012,True,False,3284,2131,0,1
128,20000013,True,False,1326,855,0,1
128,20000014,True,False,3354,2417,0,1
128,20000015,True,False,2000,1338,0,1
128,20000016,True,False,2286,1793,0,1
128,20000017,True,False,3473,2105,0,1
128,20000018,True,False,3100,2484,0,1
128,20000019,True,True,3432,1985,9,1
129,20000000,True,True,2964,2047,10,1
129,20000001,True,False,2817,1730,0,1
129,20000002,False,True,2198,2034,8,1
129,20000003,True,False,2494,1486,0,1
129,20000004,True,True,991,0,0,1
129,20000005,True,True,1497,1273,0,1
129,20000006,True,False,2138,1334,0,1
129,20000007,True,False,2478,1399,0,1
129,20000008,True,True,2510,1720,5,1
129,20000009,True,False,2545,1923,0,1
129,20000010,True,False,887,0,0,1
129,20000011,True,True,1692,1037,4,1
129,20000012,True,False,3284,2131,0,1
129,20000013,True,False,1326,855,0,1
129,20000014,True,False,3354,2417,0,1
129,20000015,True,False,2000,1338,0,1
129,20000016,True,False,2286,1793,0,1
129,20000017,True,False,3473,2105,0,1
129,20000018,True,False,3100,2484,0,1
129,20000019,True,True,3466,2065,10,1
130,20000000,True,True,2993,2415,11,1
130,20000001,True,False,2817,1730,0,1
130,20000002,False,True,2198,2034,8,1
130,20000003,True,False,2494,1486,0,1
130,20000004,True,True,1020,320,1,1
130,20000005,True,True,1511,1196,1,1
130,20000006,True,False,2138,1334,0,1
130,20000007,True,False,2478,1399,0,1
130,20000008,True,True,2535,2029,6,1
130,20000009,True,False,2545,1923,0,1
130,20000010,True,False,887,0,0,1
130,20000011,True,True,1742,1038,5,1
130,20000012,True,False,3284,2131,0,1
130,20000013,True,False,1326,855,0,1
130,20000014,True,False,3354,2417,0,1
130,20000015,True,False,2000,1338,0,1
130,20000016,True,False,2286,1793,0,1
130,20000017,True,False,3473,2105,0,1
130,20000018,True,False,3100,2484,0,1
130,20000019,True,True,3500,2246,11,1
131,20000000,True,True,3022,2496,12,1
131,20000001,True,False,2817,1730,0,1
131,20000002,False,True,2198,2034,8,1
131,20000003,True,False,2494,1486,0,1
131,20000004,True,True,1030,489,2,1
131,20000005,True,True,1556,1087,2,1
131,20000006,True,False,2138,1334,0,1
131,20000007,True,False,2478,1399,0,1
131,20000008,True,True,2560,2154,7,1
131,20000009,True,False,2545,1923,0,1
131,20000010,True,False,887,0,0,1
131,20000011,True,True,1794,1068,6,1
131,20000012,True,False,3284,2131,0,1
131,20000013,True,False,1326,855,0,1
131,20000014,True,False,3354,2417,0,1
131,20000015,True,False,2000,1338,0,1
131,20000016,True,False,2286,1793,0,1
131,20000017,True,False,3473,2105,0,1
131,20000018,True,False,3100,2484,0,1
131,20000019,True,True,3605,2693,12,1
132,20000000,True,True,3052,2274,13,1
132,20000001,True,False,2817,1730,0,1
132,20000002,False,True,2198,2034,8,1
132,20000003,True,False,2494,1486,0,1
132,20000004,True,True,1040,566,3,1
132,20000005,True,True,1602,1206,3,1
132,20000006,True,False,2138,1334,0,1
132,20000007,True,False,2478,1399,0,1
132,20000008,True,True,2611,1990,8,1
132,20000009,True,False,2545,1923,0,1
132,20000010,True,False,887,0,0,1
132,20000011,True,True,1847,1201,7,1
132,20000012,True,False,3284,2131,0,1
132,20000013,True,False,1326,855,0,1
132,20000014,True,False,3354,2417,0,1
132,20000015,True,False,2000,1338,0,1
132,20000016,True,False,2286,1793,0,1
132,20000017,True,False,3473,2105,0,1
132,20000018,True,False,3100,2484,0,1
132,20000019,False,True,3605,2693,12,1
133,20000000,True,True,3113,2341,14,1
133,20000001,True,False,2817,1730,0,1
133,20000002,False,True,2198,2034,8,1
133,20000003,True,False,2494,1486,0,1
133,20000004,True,True,1071,659,4,1
133,20000005,True,True,1650,1035,4,1
