tick,x,y,rank,agent_type
8,21,33,3,4
8,21,30,3,4
8,33,23,3,4
8,20,29,3,4
8,32,22,3,4
8,39,30,3,4
8,34,35,3,4
8,29,27,3,4
8,33,20,3,4
8,32,30,3,4
8,22,24,3,4
8,39,27,3,4
9,21,23,3,0
9,23,36,3,0
9,31,20,3,0
9,26,28,3,0
9,29,25,3,0
9,33,34,3,0
9,22,29,3,0
9,37,30,3,0
9,28,33,3,0
9,23,34,3,0
9,39,35,3,0
9,26,32,3,0
9,33,37,3,0
9,38,20,3,0
9,39,38,3,0
9,22,26,3,0
9,37,33,3,0
9,24,29,3,0
9,35,29,3,0
9,25,34,3,0
9,30,27,3,3
9,25,21,3,3
9,32,33,3,3
9,30,38,3,3
9,38,24,3,3
9,32,32,3,3
9,24,25,3,3
9,29,34,3,3
9,33,24,3,3
9,27,36,3,3
9,36,33,3,3
9,20,33,3,3
9,24,36,3,3
9,38,28,3,3
9,26,37,3,3
9,27,22,3,3
9,31,36,3,4
9,33,27,3,4
9,38,29,3,4
9,24,33,3,4
9,35,25,3,4
9,32,37,3,4
9,22,25,3,4
9,30,31,3,4
9,27,27,3,4
9,22,32,3,4
9,38,23,3,4
9,35,23,3,4
9,20,34,3,4
9,23,35,3,4
9,26,31,3,4
9,38,38,3,4
9,29,24,3,4
9,25,37,3,4
9,31,23,3,4
9,37,39,3,4
9,39,32,3,4
9,30,39,3,4
9,32,35,3,4
9,26,35,3,4
9,39,21,3,4
9,21,21,3,4
9,25,23,3,4
9,34,24,3,4
9,29,22,3,4
9,21,25,3,4
9,28,29,3,4
9,26,36,3,4
9,31,39,3,4
9,38,34,3,4
9,20,24,3,4
9,34,30,3,4
9,36,21,3,4
9,25,33,3,4
9,32,27,3,4
9,23,31,3,4
9,21,33,3,4
9,21,30,3,4
9,33,23,3,4
9,20,29,3,4
9,32,22,3,4
9,39,30,3,4
9,34,35,3,4
9,29,27,3,4
9,33,20,3,4
9,32,30,3,4
9,22,24,3,4
9,39,27,3,4
10,21,23,3,0
10,23,36,3,0
10,31,20,3,0
10,26,28,3,0
10,29,25,3,0
10,33,34,3,0
10,22,29,3,0
10,37,30,3,0
10,28,33,3,0
10,23,34,3,0
10,39,35,3,0
10,26,32,3,0
10,33,37,3,0
10,38,20,3,0
10,39,38,3,0
10,22,26,3,0
10,37,33,3,0
10,24,29,3,0
10,35,29,3,0
10,25,34,3,0
10,30,27,3,3
10,25,21,3,3
10,32,33,3,3
10,30,38,3,3
10,38,24,3,3
10,32,32,3,3
10,24,25,3,3
10,29,34,3,3
10,33,24,3,3
10,27,36,3,3
10,36,33,3,3
10,20,33,3,3
10,24,36,3,3
10,38,28,3,3
10,26,37,3,3
10,27,22,3,3
10,31,36,3,4
10,33,27,3,4
10,38,29,3,4
10,24,33,3,4
10,35,25,3,4
10,32,37,3,4
10,22,25,3,4
10,30,31,3,4
10,27,27,3,4
10,22,32,3,4
10,38,23,3,4
10,35,23,3,4
10,20,34,3,4
10,23,35,3,4
10,26,31,3,4
10,38,38,3,4
10,29,24,3,4
10,25,37,3,4
10,31,23,3,4
10,37,39,3,4
10,39,32,3,4
10,30,39,3,4
10,32,35,3,4
10,26,35,3,4
10,39,21,3,4
10,21,21,3,4
10,25,23,3,4
10,34,24,3,4
10,29,22,3,4
10,21,25,3,4
10,28,29,3,4
10,26,36,3,4
10,31,39,3,4
10,38,34,3,4
10,20,24,3,4
10,34,30,3,4
10,36,21,3,4
10,25,33,3,4
10,32,27,3,4
10,23,31,3,4
10,21,33,3,4
10,21,30,3,4
10,33,23,3,4
10,20,29,3,4
10,32,22,3,4
10,39,30,3,4
10,34,35,3,4
10,29,27,3,4
10,33,20,3,4
10,32,30,3,4
10,22,24,3,4
10,39,27,3,4
11,21,23,3,0
11,23,36,3,0
11,31,20,3,0
11,26,28,3,0
11,29,25,3,0
11,33,34,3,0
11,22,29,3,0
11,37,30,3,0
11,28,33,3,0
11,23,34,3,0
11,39,35,3,0
11,26,32,3,0
11,33,37,3,0
11,38,20,3,0
11,39,38,3,0
11,22,26,3,0
11,37,33,3,0
11,24,29,3,0
11,35,29,3,0
11,25,34,3,0
11,30,27,3,3
11,25,21,3,3
11,32,33,3,3
11,30,38,3,3
11,38,24,3,3
11,32,32,3,3
11,24,25,3,3
11,29,34,3,3
11,33,24,3,3
11,27,36,3,3
11,36,33,3,3
11,20,33,3,3
11,24,36,3,3
11,38,28,3,3
11,26,37,3,3
11,27,22,3,3
11,31,36,3,4
11,33,27,3,4
11,38,29,3,4
11,24,33,3,4
11,35,25,3,4
11,32,37,3,4
11,22,25,3,4
11,30,31,3,4
11,27,27,3,4
11,22,32,3,4
11,38,23,3,4
11,35,23,3,4
11,20,34,3,4
11,23,35,3,4
11,26,31,3,4
11,38,38,3,4
11,29,24,3,4
11,25,37,3,4
11,31,23,3,4
11,37,39,3,4
11,39,32,3,4
11,30,39,3,4
11,32,35,3,4
11,26,35,3,4
11,39,21,3,4
11,21,21,3,4
11,25,23,3,4
11,34,24,3,4
11,29,22,3,4
11,21,25,3,4
11,28,29,3,4
11,26,36,3,4
11,31,39,3,4
11,38,34,3,4
11,20,24,3,4
11,34,30,3,4
11,36,21,3,4
11,25,33,3,4
11,32,27,3,4
11,23,31,3,4
11,21,33,3,4
11,21,30,3,4
11,33,23,3,4
11,20,29,3,4
11,32,22,3,4
11,39,30,3,4
11,34,35,3,4
11,29,27,3,4
11,33,20,3,4
11,32,30,3,4
11,22,24,3,4
11,39,27,3,4
12,21,23,3,0
12,23,36,3,0
12,31,20,3,0
12,26,28,3,0
12,29,25,3,0
12,33,34,3,0
12,22,29,3,0
12,37,30,3,0
12,28,33,3,0
12,23,34,3,0
12,39,35,3,0
12,26,32,3,0
12,33,37,3,0
12,38,20,3,0
12,39,38,3,0
12,22,26,3,0
12,37,33,3,0
12,24,29,3,0
12,35,29,3,0
12,25,34,3,0
12,30,27,3,3
12,25,21,3,3
12,32,33,3,3
12,30,38,3,3
12,38,24,3,3
12,32,32,3,3
12,24,25,3,3
12,29,34,3,3
12,33,24,3,3
12,27,36,3,3
12,36,33,3,3
12,20,33,3,3
12,24,36,3,3
12,38,28,3,3
12,26,37,3,3
12,27,22,3,3
12,31,36,3,4
12,33,27,3,4
12,38,29,3,4
12,24,33,3,4
12,35,25,3,4
12,32,37,3,4
12,22,25,3,4
12,30,31,3,4
12,27,27,3,4
12,22,32,3,4
12,38,23,3,4
12,35,23,3,4
12,20,34,3,4
12,23,35,3,4
12,26,31,3,4
12,38,38,3,4
12,29,24,3,4
12,25,37,3,4
12,31,23,3,4
12,37,39,3,4
12,39,32,3,4
12,30,39,3,4
12,32,35,3,4
12,26,35,3,4
12,39,21,3,4
12,21,21,3,4
12,25,23,3,4
12,34,24,3,4
12,29,22,3,4
12,21,25,3,4
12,28,29,3,4
12,26,36,3,4
12,31,39,3,4
12,38,34,3,4
12,20,24,3,4
12,34,30,3,4
12,36,21,3,4
12,25,33,3,4
12,32,27,3,4
12,23,31,3,4
12,21,33,3,4
12,21,30,3,4
12,33,23,3,4
12,20,29,3,4
12,32,22,3,4
12,39,30,3,4
12,34,35,3,4
12,29,27,3,4
12,33,20,3,4
12,32,30,3,4
12,22,24,3,4
12,39,27,3,4
13,21,23,3,0
13,23,36,3,0
13,31,20,3,0
13,26,28,3,0
13,29,25,3,0
13,33,34,3,0
13,22,29,3,0
13,37,30,3,0
13,28,33,3,0
13,23,34,3,0
13,39,35,3,0
13,26,32,3,0
13,33,37,3,0
13,38,20,3,0
13,39,38,3,0
13,22,26,3,0
13,37,33,3,0
13,24,29,3,0
13,35,29,3,0
13,25,34,3,0
13,30,27,3,3
13,25,21,3,3
13,32,33,3,3
13,30,38,3,3
13,38,24,3,3
13,32,32,3,3
13,24,25,3,3
13,29,34,3,3
13,33,24,3,3
13,27,36,3,3
13,36,33,3,3
13,20,33,3,3
13,24,36,3,3
13,38,28,3,3
13,26,37,3,3
13,27,22,3,3
13,31,36,3,4
13,33,27,3,4
13,38,29,3,4
13,24,33,3,4
13,35,25,3,4
13,32,37,3,4
13,22,25,3,4
13,30,31,3,4
13,27,27,3,4
13,22,32,3,4
13,38,23,3,4
13,35,23,3,4
13,20,34,3,4
13,23,35,3,4
13,26,31,3,4
13,38,38,3,4
13,29,24,3,4
13,25,37,3,4
13,31,23,3,4
13,37,39,3,4
13,39,32,3,4
13,30,39,3,4
13,32,35,3,4
13,26,35,3,4
13,39,21,3,4
13,21,21,3,4
13,25,23,3,4
13,34,24,3,4
13,29,22,3,4
13,21,25,3,4
13,28,29,3,4
13,26,36,3,4
13,31,39,3,4
13,38,34,3,4
13,20,24,3,4
13,34,30,3,4
13,36,21,3,4
13,25,33,3,4
13,32,27,3,4
13,23,31,3,4
13,21,33,3,4
13,21,30,3,4
13,33,23,3,4
13,20,29,3,4
13,32,22,3,4
13,39,30,3,4
13,34,35,3,4
13,29,27,3,4
13,33,20,3,4
13,32,30,3,4
13,22,24,3,4
13,39,27,3,4
14,21,23,3,0
14,23,36,3,0
14,31,20,3,0
14,26,28,3,0
14,29,25,3,0
14,33,34,3,0
14,22,29,3,0
14,37,30,3,0
14,28,33,3,0
14,23,34,3,0
14,39,35,3,0
14,26,32,3,0
14,33,37,3,0
14,38,20,3,0
14,39,38,3,0
14,22,26,3,0
14,37,33,3,0
14,24,29,3,0
14,35,29,3,0
14,25,34,3,0
14,30,27,3,3
14,25,21,3,3
14,32,33,3,3
14,30,38,3,3
14,38,24,3,3
14,32,32,3,3
14,24,25,3,3
14,29,34,3,3
14,33,24,3,3
14,27,36,3,3
14,36,33,3,3
14,20,33,3,3
14,24,36,3,3
14,38,28,3,3
14,26,37,3,3
14,27,22,3,3
14,31,36,3,4
14,33,27,3,4
14,38,29,3,4
14,24,33,3,4
14,35,25,3,4
14,32,37,3,4
14,22,25,3,4
14,30,31,3,4
14,27,27,3,4
14,22,32,3,4
14,38,23,3,4
14,35,23,3,4
14,20,34,3,4
14,23,35,3,4
14,26,31,3,4
14,38,38,3,4
14,29,24,3,4
14,25,37,3,4
14,31,23,3,4
14,37,39,3,4
14,39,32,3,4
14,30,39,3,4
14,32,35,3,4
14,26,35,3,4
14,39,21,3,4
14,21,21,3,4
14,25,23,3,4
14,34,24,3,4
14,29,22,3,4
14,21,25,3,4
14,28,29,3,4
14,26,36,3,4
14,31,39,3,4
14,38,34,3,4
14,20,24,3,4
14,34,30,3,4
14,36,21,3,4
14,25,33,3,4
14,32,27,3,4
14,23,31,3,4
14,21,33,3,4
14,21,30,3,4
14,33,23,3,4
14,20,29,3,4
14,32,22,3,4
14,39,30,3,4
14,34,35,3,4
14,29,27,3,4
14,33,20,3,4
14,32,30,3,4
14,22,24,3,4
14,39,27,3,4
15,21,23,3,0
15,23,36,3,0
15,31,20,3,0
15,26,28,3,0
15,29,25,3,0
15,33,34,3,0
15,22,29,3,0
15,37,30,3,0
15,28,33,3,0
15,23,34,3,0
15,39,35,3,0
15,26,32,3,0
15,33,37,3,0
15,38,20,3,0
15,39,38,3,0
15,22,26,3,0
15,37,33,3,0
15,24,29,3,0
15,35,29,3,0
15,25,34,3,0
15,30,27,3,3
15,25,21,3,3
15,32,33,3,3
15,30,38,3,3
15,38,24,3,3
15,32,32,3,3
15,24,25,3,3
15,29,34,3,3
15,33,24,3,3
15,27,36,3,3
15,36,33,3,3
15,20,33,3,3
15,24,36,3,3
15,38,28,3,3
15,26,37,3,3
15,27,22,3,3
15,31,36,3,4
15,33,27,3,4
15,38,29,3,4
15,24,33,3,4
15,35,25,3,4
15,32,37,3,4
15,22,25,3,4
15,30,31,3,4
15,27,27,3,4
15,22,32,3,4
15,38,23,3,4
15,35,23,3,4
15,20,34,3,4
15,23,35,3,4
15,26,31,3,4
15,38,38,3,4
15,29,24,3,4
15,25,37,3,4
15,31,23,3,4
15,37,39,3,4
15,39,32,3,4
15,30,39,3,4
15,32,35,3,4
15,26,35,3,4
15,39,21,3,4
15,21,21,3,4
15,25,23,3,4
15,34,24,3,4
15,29,22,3,4
15,21,25,3,4
15,28,29,3,4
15,26,36,3,4
15,31,39,3,4
15,38,34,3,4
15,20,24,3,4
15,34,30,3,4
15,36,21,3,4
15,25,33,3,4
15,32,27,3,4
15,23,31,3,4
15,21,33,3,4
15,21,30,3,4
15,33,23,3,4
15,20,29,3,4
15,32,22,3,4
15,39,30,3,4
15,34,35,3,4
15,29,27,3,4
15,33,20,3,4
15,32,30,3,4
15,22,24,3,4
15,39,27,3,4
16,21,23,3,0
16,23,36,3,0
16,31,20,3,0
16,26,28,3,0
16,29,25,3,0
16,33,34,3,0
16,22,29,3,0
16,37,30,3,0
16,28,33,3,0
16,23,34,3,0
16,39,35,3,0
16,26,32,3,0
16,33,37,3,0
16,38,20,3,0
16,39,38,3,0
16,22,26,3,0
16,37,33,3,0
16,24,29,3,0
16,35,29,3,0
16,25,34,3,0
16,30,27,3,3
16,25,21,3,3
16,32,33,3,3
16,30,38,3,3
16,38,24,3,3
16,32,32,3,3
16,24,25,3,3
16,29,34,3,3
16,33,24,3,3
16,27,36,3,3
16,36,33,3,3
16,20,33,3,3
16,24,36,3,3
16,38,28,3,3
16,26,37,3,3
16,27,22,3,3
16,31,36,3,4
16,33,27,3,4
16,38,29,3,4
16,24,33,3,4
16,35,25,3,4
16,32,37,3,4
16,22,25,3,4
16,30,31,3,4
16,27,27,3,4
16,22,32,3,4
16,38,23,3,4
16,35,23,3,4
16,20,34,3,4
16,23,35,3,4
16,26,31,3,4
16,38,38,3,4
16,29,24,3,4
16,25,37,3,4
16,31,23,3,4
16,37,39,3,4
16,39,32,3,4
16,30,39,3,4
16,32,35,3,4
16,26,35,3,4
16,39,21,3,4
16,21,21,3,4
16,25,23,3,4
16,34,24,3,4
16,29,22,3,4
16,21,25,3,4
16,28,29,3,4
16,26,36,3,4
16,31,39,3,4
16,38,34,3,4
16,20,24,3,4
16,34,30,3,4
16,36,21,3,4
16,25,33,3,4
16,32,27,3,4
16,23,31,3,4
16,21,33,3,4
16,21,30,3,4
16,33,23,3,4
16,20,29,3,4
16,32,22,3,4
16,39,30,3,4
16,34,35,3,4
16,29,27,3,4
16,33,20,3,4
16,32,30,3,4
16,22,24,3,4
16,39,27,3,4
17,21,23,3,0
17,23,36,3,0
17,31,20,3,0
17,26,28,3,0
17,29,25,3,0
17,33,34,3,0
17,22,29,3,0
17,37,30,3,0
17,28,33,3,0
17,23,34,3,0
17,39,35,3,0
17,26,32,3,0
17,33,37,3,0
17,38,20,3,0
17,39,38,3,0
17,22,26,3,0
17,37,33,3,0
17,24,29,3,0
17,35,29,3,0
17,25,34,3,0
17,30,27,3,3
17,25,21,3,3
17,32,33,3,3
17,30,38,3,3
17,38,24,3,3
17,32,32,3,3
17,24,25,3,3
17,29,34,3,3
17,33,24,3,3
17,27,36,3,3
17,36,33,3,3
17,20,33,3,3
17,24,36,3,3
17,38,28,3,3
17,26,37,3,3
17,27,22,3,3
17,31,36,3,4
17,33,27,3,4
17,38,29,3,4
17,24,33,3,4
17,35,25,3,4
17,32,37,3,4
17,22,25,3,4
17,30,31,3,4
17,27,27,3,4
17,22,32,3,4
17,38,23,3,4
17,35,23,3,4
17,20,34,3,4
17,23,35,3,4
17,26,31,3,4
17,38,38,3,4
17,29,24,3,4
17,25,37,3,4
17,31,23,3,4
17,37,39,3,4
17,39,32,3,4
17,30,39,3,4
17,32,35,3,4
17,26,35,3,4
17,39,21,3,4
17,21,21,3,4
17,25,23,3,4
17,34,24,3,4
17,29,22,3,4
17,21,25,3,4
17,28,29,3,4
17,26,36,3,4
17,31,39,3,4
17,38,34,3,4
17,20,24,3,4
17,34,30,3,4
17,36,21,3,4
17,25,33,3,4
17,32,27,3,4
17,23,31,3,4
17,21,33,3,4
17,21,30,3,4
17,33,23,3,4
17,20,29,3,4
17,32,22,3,4
17,39,30,3,4
17,34,35,3,4
17,29,27,3,4
17,33,20,3,4
17,32,30,3,4
17,22,24,3,4
17,39,27,3,4
18,21,23,3,0
18,23,36,3,0
18,31,20,3,0
18,26,28,3,0
18,29,25,3,0
18,33,34,3,0
18,22,29,3,0
18,37,30,3,0
18,28,33,3,0
18,23,34,3,0
18,39,35,3,0
18,26,32,3,0
18,33,37,3,0
18,38,20,3,0
18,39,38,3,0
18,22,26,3,0
18,37,33,3,0
18,24,29,3,0
18,35,29,3,0
18,25,34,3,0
18,30,27,3,3
18,25,21,3,3
18,32,33,3,3
18,30,38,3,3
18,38,24,3,3
18,32,32,3,3
18,24,25,3,3
18,29,34,3,3
18,33,24,3,3
18,27,36,3,3
18,36,33,3,3
18,20,33,3,3
18,24,36,3,3
18,38,28,3,3
18,26,37,3,3
18,27,22,3,3
18,31,36,3,4
18,33,27,3,4
18,38,29,3,4
18,24,33,3,4
18,35,25,3,4
18,32,37,3,4
18,22,25,3,4
18,30,31,3,4
18,27,27,3,4
18,22,32,3,4
18,38,23,3,4
18,35,23,3,4
18,20,34,3,4
18,23,35,3,4
18,26,31,3,4
18,38,38,3,4
18,29,24,3,4
18,25,37,3,4
18,31,23,3,4
18,37,39,3,4
18,39,32,3,4
18,30,39,3,4
18,32,35,3,4
18,26,35,3,4
18,39,21,3,4
18,21,21,3,4
18,25,23,3,4
18,34,24,3,4
18,29,22,3,4
18,21,25,3,4
18,28,29,3,4
18,26,36,3,4
18,31,39,3,4
18,38,34,3,4
18,20,24,3,4
18,34,30,3,4
18,36,21,3,4
18,25,33,3,4
18,32,27,3,4
18,23,31,3,4
18,21,33,3,4
18,21,30,3,4
18,33,23,3,4
18,20,29,3,4
18,32,22,3,4
18,39,30,3,4
18,34,35,3,4
18,29,27,3,4
18,33,20,3,4
18,32,30,3,4
18,22,24,3,4
18,39,27,3,4
19,21,23,3,0
19,23,36,3,0
19,31,20,3,0
19,26,28,3,0
19,29,25,3,0
19,33,34,3,0
19,22,29,3,0
19,37,30,3,0
19,28,33,3,0
19,23,34,3,0
19,39,35,3,0
19,26,32,3,0
19,33,37,3,0
19,38,20,3,0
19,39,38,3,0
19,22,26,3,0
19,37,33,3,0
19,24,29,3,0
19,35,29,3,0
19,25,34,3,0
19,30,27,3,3
19,25,21,3,3
19,32,33,3,3
19,30,38,3,3
19,38,24,3,3
19,32,32,3,3
19,24,25,3,3
19,29,34,3,3
19,33,24,3,3
19,27,36,3,3
19,36,33,3,3
19,20,33,3,3
19,24,36,3,3
19,38,28,3,3
19,26,37,3,3
19,27,22,3,3
19,31,36,3,4
19,33,27,3,4
19,38,29,3,4
19,24,33,3,4
19,35,25,3,4
19,32,37,3,4
19,22,25,3,4
19,30,31,3,4
19,27,27,3,4
19,22,32,3,4
19,38,23,3,4
19,35,23,3,4
19,20,34,3,4
19,23,35,3,4
19,26,31,3,4
19,38,38,3,4
19,29,24,3,4
19,25,37,3,4
19,31,23,3,4
19,37,39,3,4
19,39,32,3,4
19,30,39,3,4
19,32,35,3,4
19,26,35,3,4
19,39,21,3,4
19,21,21,3,4
19,25,23,3,4
19,34,24,3,4
19,29,22,3,4
19,21,25,3,4
19,28,29,3,4
19,26,36,3,4
19,31,39,3,4
19,38,34,3,4
19,20,24,3,4
19,34,30,3,4
19,36,21,3,4
19,25,33,3,4
19,32,27,3,4
19,23,31,3,4
19,21,33,3,4
19,21,30,3,4
19,33,23,3,4
19,20,29,3,4
19,32,22,3,4
19,39,30,3,4
19,34,35,3,4
19,29,27,3,4
19,33,20,3,4
19,32,30,3,4
19,22,24,3,4
19,39,27,3,4
20,21,23,3,0
20,23,36,3,0
20,31,20,3,0
20,26,28,3,0
20,29,25,3,0
20,33,34,3,0
20,22,29,3,0
20,37,30,3,0
20,28,33,3,0
20,23,34,3,0
20,39,35,3,0
20,26,32,3,0
20,33,37,3,0
20,38,20,3,0
20,39,38,3,0
20,22,26,3,0
20,37,33,3,0
20,24,29,3,0
20,35,29,3,0
20,25,34,3,0
20,30,27,3,3
20,25,21,3,3
20,32,33,3,3
20,30,38,3,3
20,38,24,3,3
20,32,32,3,3
20,24,25,3,3
20,29,34,3,3
20,33,24,3,3
20,27,36,3,3
20,36,33,3,3
20,20,33,3,3
20,24,36,3,3
20,38,28,3,3
20,26,37,3,3
20,27,22,3,3
20,31,36,3,4
20,33,27,3,4
20,38,29,3,4
20,24,33,3,4
20,35,25,3,4
20,32,37,3,4
20,22,25,3,4
20,30,31,3,4
20,27,27,3,4
20,22,32,3,4
20,38,23,3,4
20,35,23,3,4
20,20,34,3,4
20,23,35,3,4
20,26,31,3,4
20,38,38,3,4
20,29,24,3,4
20,25,37,3,4
20,31,23,3,4
20,37,39,3,4
20,39,32,3,4
20,30,39,3,4
20,32,35,3,4
20,26,35,3,4
20,39,21,3,4
20,21,21,3,4
20,25,23,3,4
20,34,24,3,4
20,29,22,3,4
20,21,25,3,4
20,28,29,3,4
20,26,36,3,4
20,31,39,3,4
20,38,34,3,4
20,20,24,3,4
20,34,30,3,4
20,36,21,3,4
20,25,33,3,4
20,32,27,3,4
20,23,31,3,4
20,21,33,3,4
20,21,30,3,4
20,33,23,3,4
20,20,29,3,4
20,32,22,3,4
20,39,30,3,4
20,34,35,3,4
20,29,27,3,4
20,33,20,3,4
20,32,30,3,4
20,22,24,3,4
20,39,27,3,4
21,21,23,3,0
21,23,36,3,0
21,31,20,3,0
21,26,28,3,0
21,29,25,3,0
21,33,34,3,0
21,22,29,3,0
21,37,30,3,0
21,28,33,3,0
21,23,34,3,0
21,39,35,3,0
21,26,32,3,0
21,33,37,3,0
21,38,20,3,0
21,39,38,3,0
21,22,26,3,0
21,37,33,3,0
21,24,29,3,0
21,35,29,3,0
21,25,34,3,0
21,30,27,3,3
21,25,21,3,3
21,32,33,3,3
21,30,38,3,3
21,38,24,3,3
21,32,32,3,3
21,24,25,3,3
21,29,34,3,3
21,33,24,3,3
21,27,36,3,3
21,36,33,3,3
21,20,33,3,3
21,24,36,3,3
21,38,28,3,3
21,26,37,3,3
21,27,22,3,3
21,31,36,3,4
21,33,27,3,4
21,38,29,3,4
21,24,33,3,4
21,35,25,3,4
21,32,37,3,4
21,22,25,3,4
21,30,31,3,4
21,27,27,3,4
21,22,32,3,4
21,38,23,3,4
21,35,23,3,4
21,20,34,3,4
21,23,35,3,4
21,26,31,3,4
21,38,38,3,4
21,29,24,3,4
21,25,37,3,4
21,31,23,3,4
21,37,39,3,4
21,39,32,3,4
21,30,39,3,4
21,32,35,3,4
21,26,35,3,4
21,39,21,3,4
21,21,21,3,4
21,25,23,3,4
21,34,24,3,4
21,29,22,3,4
21,21,25,3,4
21,28,29,3,4
21,26,36,3,4
21,31,39,3,4
21,38,34,3,4
21,20,24,3,4
21,34,30,3,4
21,36,21,3,4
21,25,33,3,4
21,32,27,3,4
21,23,31,3,4
21,21,33,3,4
21,21,30,3,4
21,33,23,3,4
21,20,29,3,4
21,32,22,3,4
21,39,30,3,4
21,34,35,3,4
21,29,27,3,4
21,33,20,3,4
21,32,30,3,4
21,22,24,3,4
21,39,27,3,4
22,21,23,3,0
22,23,36,3,0
22,31,20,3,0
22,26,28,3,0
22,29,25,3,0
22,33,34,3,0
22,22,29,3,0
22,37,30,3,0
22,28,33,3,0
22,23,34,3,0
22,39,35,3,0
22,26,32,3,0
22,33,37,3,0
22,38,20,3,0
22,39,38,3,0
22,22,26,3,0
22,37,33,3,0
22,24,29,3,0
22,35,29,3,0
22,25,34,3,0
22,30,27,3,3
22,25,21,3,3
22,32,33,3,3
22,30,38,3,3
22,38,24,3,3
22,32,32,3,3
22,24,25,3,3
22,29,34,3,3
22,33,24,3,3
22,27,36,3,3
22,36,33,3,3
22,20,33,3,3
22,24,36,3,3
22,38,28,3,3
22,26,37,3,3
22,27,22,3,3
22,31,36,3,4
22,33,27,3,4
22,38,29,3,4
22,24,33,3,4
22,35,25,3,4
22,32,37,3,4
22,22,25,3,4
22,30,31,3,4
22,27,27,3,4
22,22,32,3,4
22,38,23,3,4
22,35,23,3,4
22,20,34,3,4
22,23,35,3,4
22,26,31,3,4
22,38,38,3,4
22,29,24,3,4
22,25,37,3,4
22,31,23,3,4
22,37,39,3,4
22,39,32,3,4
22,30,39,3,4
22,32,35,3,4
22,26,35,3,4
22,39,21,3,4
22,21,21,3,4
22,25,23,3,4
22,34,24,3,4
22,29,22,3,4
22,21,25,3,4
22,28,29,3,4
22,26,36,3,4
22,31,39,3,4
22,38,34,3,4
22,20,24,3,4
22,34,30,3,4
22,36,21,3,4
22,25,33,3,4
22,32,27,3,4
22,23,31,3,4
22,21,33,3,4
22,21,30,3,4
22,33,23,3,4
22,20,29,3,4
22,32,22,3,4
22,39,30,3,4
22,34,35,3,4
22,29,27,3,4
22,33,20,3,4
22,32,30,3,4
22,22,24,3,4
22,39,27,3,4
23,21,23,3,0
23,23,36,3,0
23,31,20,3,0
23,26,28,3,0
23,29,25,3,0
23,33,34,3,0
23,22,29,3,0
23,37,30,3,0
23,28,33,3,0
23,23,34,3,0
23,39,35,3,0
23,26,32,3,0
23,33,37,3,0
23,38,20,3,0
23,39,38,3,0
23,22,26,3,0
23,37,33,3,0
23,24,29,3,0
23,35,29,3,0
23,25,34,3,0
23,30,27,3,3
23,25,21,3,3
23,32,33,3,3
23,30,38,3,3
23,38,24,3,3
23,32,32,3,3
23,24,25,3,3
23,29,34,3,3
23,33,24,3,3
23,27,36,3,3
23,36,33,3,3
23,20,33,3,3
23,24,36,3,3
23,38,28,3,3
23,26,37,3,3
23,27,22,3,3
23,31,36,3,4
23,33,27,3,4
23,38,29,3,4
23,24,33,3,4
23,35,25,3,4
23,32,37,3,4
23,22,25,3,4
23,30,31,3,4
23,27,27,3,4
23,22,32,3,4
23,38,23,3,4
23,35,23,3,4
23,20,34,3,4
23,23,35,3,4
23,26,31,3,4
23,38,38,3,4
23,29,24,3,4
23,25,37,3,4
23,31,23,3,4
23,37,39,3,4
23,39,32,3,4
23,30,39,3,4
23,32,35,3,4
23,26,35,3,4
23,39,21,3,4
23,21,21,3,4
23,25,23,3,4
23,34,24,3,4
23,29,22,3,4
23,21,25,3,4
23,28,29,3,4
23,26,36,3,4
23,31,39,3,4
23,38,34,3,4
23,20,24,3,4
23,34,30,3,4
23,36,21,3,4
23,25,33,3,4
23,32,27,3,4
23,23,31,3,4
23,21,33,3,4
23,21,30,3,4
23,33,23,3,4
23,20,29,3,4
23,32,22,3,4
23,39,30,3,4
23,34,35,3,4
23,29,27,3,4
23,33,20,3,4
23,32,30,3,4
23,22,24,3,4
23,39,27,3,4
24,21,23,3,0
24,23,36,3,0
24,31,20,3,0
24,26,28,3,0
24,29,25,3,0
24,33,34,3,0
24,22,29,3,0
24,37,30,3,0
24,28,33,3,0
24,23,34,3,0
24,39,35,3,0
24,26,32,3,0
24,33,37,3,0
24,38,20,3,0
24,39,38,3,0
24,22,26,3,0
24,37,33,3,0
24,24,29,3,0
24,35,29,3,0
24,25,34,3,0
24,30,27,3,3
24,25,21,3,3
24,32,33,3,3
24,30,38,3,3
24,38,24,3,3
24,32,32,3,3
24,24,25,3,3
24,29,34,3,3
24,33,24,3,3
24,27,36,3,3
24,36,33,3,3
24,20,33,3,3
24,24,36,3,3
24,38,28,3,3
24,26,37,3,3
24,27,22,3,3
24,31,36,3,4
24,33,27,3,4
24,38,29,3,4
24,24,33,3,4
24,35,25,3,4
24,32,37,3,4
24,22,25,3,4
24,30,31,3,4
24,27,27,3,4
24,22,32,3,4
24,38,23,3,4
24,35,23,3,4
24,20,34,3,4
24,23,35,3,4
24,26,31,3,4
24,38,38,3,4
24,29,24,3,4
24,25,37,3,4
24,31,23,3,4
24,37,39,3,4
24,39,32,3,4
24,30,39,3,4
24,32,35,3,4
24,26,35,3,4
24,39,21,3,4
24,21,21,3,4
24,25,23,3,4
24,34,24,3,4
24,29,22,3,4
24,21,25,3,4
