tick,agent_id,agent_type,x,y,rank
2,40000159,5,24,35,3
2,40000160,5,39,33,3
2,40000161,5,29,33,3
2,40000162,5,36,37,3
2,40000163,5,29,30,3
2,40000164,5,30,33,3
2,40000165,5,23,32,3
2,40000166,5,27,35,3
2,40000167,5,20,20,3
2,40000168,5,24,30,3
2,40000169,5,29,37,3
2,40000170,5,22,32,3
2,40000171,5,27,32,3
2,40000172,5,22,27,3
2,40000173,5,23,34,3
2,40000174,5,33,21,3
2,40000175,5,25,37,3
2,40000176,5,38,37,3
2,40000177,5,28,22,3
2,40000178,5,20,37,3
2,40000179,5,37,25,3
2,40000180,5,25,27,3
2,40000181,5,35,33,3
2,40000182,5,26,23,3
2,40000183,5,28,33,3
2,40000184,5,22,34,3
2,40000185,5,30,20,3
2,40000186,5,33,36,3
2,40000187,5,27,28,3
